GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1002612,110017417669,2020,UNIVERSITY OF CALIFORNIA SAN DIEGO,9500 GILMAN DRIVE #0089,LA JOLLA,CA,92093,SAN DIEGO COUNTY,STATE OF CALIFORNIA,9500 Gilman Dr ,La Jolla ,CA,92093-0089,100,611310
1002613,110002081942,2020,BASF CORP - PASADENA PLANT,4403 LA PORTE FWY,PASADENA,TX,77501,HARRIS COUNTY,BASF CORP,100 Campus Drive,Florham Park,NJ,7932,100,325110
1002614,110043812489,2020,SOLAE CO GIBSON,124 SOUTH ROUTE 47,GIBSON CITY,IL,60936,FORD COUNTY,DUPONT DE NEMOURS INC,974 Centre Road,Wilmington,DE,19805,100,311224
1002615,110004751108,2020,PRYOR SOLAE,5532 Hunt Street,PRYOR,OK,74361,MAYES COUNTY,DUPONT DE NEMOURS INC,974 Centre Road,Wilmington,DE,19805,100,311224
1002617,110006528310,2020,Uniontown,1525 Connelsville Road,Lemont Furnace,PA,15456,FAYETTE COUNTY,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1002618,110007970142,2020,CHEMOURS CHAMBERS WORKS,"67 Canal Road, PO Box 9001",DEEPWATER,NJ,8023,SALEM COUNTY,THE CHEMOURS CO,1007 Market Street,Wilmington,DE,19899,100,325199
1002620,110018008378,2020,LHOIST NORTH AMERICA,20947 WHITE SANDS ROAD,SAINTE GENEVIEVE,MO,63670,STE. GENEVIEVE COUNTY,"Lhoist North America, Inc","5600 Clearfork Main Street, Suite 300",Fort Worth,TX,76109,100,327410
1002621,110038174098,2020,"NUCOR STEEL KANKAKEE, INC.",ONE NUCOR WAY,BOURBONNAIS,IL,60914,KANKAKEE COUNTY,NUCOR CORP,1915 Rexford Rd,Charlotte,NC,28211,100,331110
1002622,110000360378,2020,BASF CORP SAVANNAH OPERATIONS,1800 EAST PRESIDENT STREET,SAVANNAH,GA,31404,CHATHAM COUNTY,BASF CORP,100 Campus Drive,Florham Park,NJ,7932,100,327992
1002623,110015744532,2020,"Copano Energy Houston Central Plant, TX",1651 County Rd. 255 South,Sheridan,TX,77475,COLORADO COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1002624,110043711392,2020,"Copano Field Services/North Texas, Saint Jo Processing Plant Montague, TX",5683 CATHOLIC CEMETERY RD,MONTAGUE,TX,76251,MONTAGUE COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1002625,110007199879,2020,SLAUGHTER GASOLINE PLANT,,SUNDOWN,TX,79372,HOCKLEY COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77477,100,211130
1002626,110000378671,2020,FORD MOTOR COMPANY - FORD KENTUCKY TRUCK PLANT,3001 Chamberlain Lane,Louisville,KY,40241,JEFFERSON COUNTY,FORD MOTOR CO,One American Road,Dearborn,MI,48126,100,336112
1002627,110027236621,2020,ABSOLUTE ENERGY LLC,1372 STATELINE ROAD,ST ANSGAR (MONA),IA,50472,MITCHELL COUNTY,ABSOLUTE ENERGY LLC,1372 State Line Road,St. Ansgar,IA,50472,100,325193
1002628,110000753578,2020,DISCOVERY PRODUCER SERVICES LLC - LAROSE GAS PROCESSING PLANT,1474 Highway 24,LAROSE,LA,70373,LAFOURCHE PARISH,DCP MIDSTREAM LP,"370 17TH STREET, SUITE 2775",DENVER,CO,80202,40,211130
1002628,110000753578,2020,DISCOVERY PRODUCER SERVICES LLC - LAROSE GAS PROCESSING PLANT,1474 Highway 24,LAROSE,LA,70373,LAFOURCHE PARISH,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,60,211130
1002629,110012182422,2020,WASSON CO2 REMOVAL PLANT,2582 COUNTY ROAD 355,DENVER CITY,TX,79323,YOAKUM COUNTY,CHEVRON CORP,PO Box 730436,Dallas,TX,75373-0436,1.9,211120
1002629,110012182422,2020,WASSON CO2 REMOVAL PLANT,2582 COUNTY ROAD 355,DENVER CITY,TX,79323,YOAKUM COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77477,86.1,211120
1002629,110012182422,2020,WASSON CO2 REMOVAL PLANT,2582 COUNTY ROAD 355,DENVER CITY,TX,79323,YOAKUM COUNTY,DEVON ENERGY CORP,PO Box 843559,Dallas,TX,75284-3559,12,211120
1002630,110040906311,2020,WILLARD CO2 SEPARATION PLANT,,DENVER CITY,TX,79323,YOAKUM COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,54,211120
1002630,110040906311,2020,WILLARD CO2 SEPARATION PLANT,,DENVER CITY,TX,79323,YOAKUM COUNTY,OLDHAM FAMILY LLC,PO Box 1465,Estates Park,CO,80517,1,211120
1002630,110040906311,2020,WILLARD CO2 SEPARATION PLANT,,DENVER CITY,TX,79323,YOAKUM COUNTY,PERMIAN BASIN LP,PO Box 27570,Houston,TX,77227,35,211120
1002630,110040906311,2020,WILLARD CO2 SEPARATION PLANT,,DENVER CITY,TX,79323,YOAKUM COUNTY,DEVON ENERGY CORP,PO Box 843559,Dallas,TX,75284-3559,10,211120
1002632,110000415168,2020,INGREDION INCORPORATED,1001 1ST STREET SOUTHWEST,CEDAR RAPIDS,IA,52404,LINN COUNTY,INGREDION INC,5 Westbrook Corporate Center,Westchester,IL,60154,100,311221
1002633,110000460297,2020,WILSONART LLC-TEMPLE NORTH,10501 NORTH WEST H.K. DODGEN LOOP,TEMPLE,TX,76504,BELL COUNTY,CLAYTON DUBILIER & RICE LLC,375 Park Ave. 18th Floor,Ney York,NY,10152,51,326130
1002633,110000460297,2020,WILSONART LLC-TEMPLE NORTH,10501 NORTH WEST H.K. DODGEN LOOP,TEMPLE,TX,76504,BELL COUNTY,ILLINOIS TOOL WORKS INC,3600 West Lake Ave.,Glenview,IL,60026,49,326130
1002634,110034184488,2020,TAJIGUAS LANDFILL,14470 CALLE REAL,GAVIOTA,CA,93117,SANTA BARBARA COUNTY,SANTA BARBARA COUNTY DEPARTMENT OF PUBLIC WORKS RESOURCE RECOVERY & WASTE MANAGEMENT,"130 E. Victoria St., Ste 100",Santa Barbara,CA,93101,100,562212
1002635,110000352369,2020,"Valley Proteins, Inc. - Ward",271 Val-Pro Rd.,Ward,SC,29166,SALUDA COUNTY,VALLEY PROTEINS INC,151 Valpro Drive,Winchester,VA,22603,100,311613
1002636,110043786365,2020,KNAUF Insulation GMBH,1 Knauf Drive,SHELBYVILLE,IN,46176,SHELBY COUNTY,KNAUF INSULATION,One Knauf Drive,Shelbyville,IN,46176,100,327993
1002637,110008055674,2020,"Valley Proteins, Inc. - Wadesboro",656 Little Duncan Rd.,Wadesboro,NC,28170,ANSON COUNTY,VALLEY PROTEINS INC,151 Valpro Drive,Winchester,VA,22603,100,311613
1002638,110010323836,2020,Jayhawk Gas Plant,13201 East Highway 160,Ulysses,KS,67880,GRANT COUNTY,SCOUT ENERGY MANAGEMENT LLC,4901 Lyndon B Johnson FWY,Dallas,TX,75244,100,211130
1002639,110038101666,2020,BATTLE CREEK LANDFILL,219 LANDFILL DRIVE,LURAY,VA,22835,PAGE COUNTY,PAGE COUNTY,219 Landfill Drive,Luray,VA,22835,100,562212
1002641,110022692111,2020,IOWA STATE UNIVERSITY/ ISU HEATING PLANT,WALLACE ROAD,AMES,IA,50011,STORY COUNTY,IOWA STATE UNIVERSITY OF SCIENCE &  TECHNOLOGY,1350 Beardshear Hall,Ames,IA,50011,100,611310
1002642,110040498930,2020,Steele City Compressor Station,50299 SW 131st Rd,Odell,NE,68415,GAGE COUNTY,PHILLIPS 66,"c/o Phillips Company, 1075 W. Sam Houston Parkway N., Suite 200",Houston,TX,77043,25,486210
1002642,110040498930,2020,Steele City Compressor Station,50299 SW 131st Rd,Odell,NE,68415,GAGE COUNTY,TALLGRASS DEVELOPMENT LP,4200 W. 115th Street Suite 350,Leawood,KS,66211,75,486210
1002643,110031504575,2020,MALOY SOLID WASTE LANDFILL,2811 FM 1568,CAMPBELL,TX,75422,HUNT COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1002644,110008142198,2020,CSC DISPOSAL AND LANDFILL,101 REPUBLIC WAY,AVALON,TX,76623,ELLIS COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1002645,110028108134,2020,Arlington Landfill,800 Mosier Valley Road,Euless,TX,76040,TARRANT COUNTY,CITY OF ARLINGTON,"101 WEST ABRAM STREET, 2ND FLOOR, MS 01-0220",ARLINGTON,TX,76010,100,562212
1002646,110013986525,2020,Pineview Landfill,2730 Bryan Road,Dora,AL,35062,WALKER COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX ,AZ,85054,100,562212
1002647,110007019029,2020,ITASCA LANDFILL,2559 FM 66,ITASCA,TX,76055,HILL COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1002648,110037183268,2020,SOUTHWEST LANDFILL,20700 HELIUM RD,CANYON,TX,79015,RANDALL COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1002649,110001864439,2020,CARTER VALLEY LANDFILL,2825 CARTER' VALLEY ROAD,CHURCH HILL,TN,37642,HAWKINS COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHIONEX,AZ,85054,100,562212
1002650,110001864518,2020,MIDDLE POINT LANDFILL,750 E. JEFFERSON PIKE,MURFREESBORO,TN,37130,RUTHERFORD COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1002651,110043801419,2020,Mississippi Canyon 650 A,,Offshore,LA,0,ST. TAMMANY PARISH,Anadarko US Offshore CORP LLC,1201 Lake Robbins Drive,The Woodlands,TX,77380,25,211120
1002651,110043801419,2020,Mississippi Canyon 650 A,,Offshore,LA,0,ST. TAMMANY PARISH,CHEVRON CORP,6001 Bollinger Canyon Rd,San Ramon,CA,94583,75,211120
1002652,110018402780,2020,"Mexichem Specialty Resins, Inc.",1546 COUNTY ROAD 1450 N,HENRY,IL,61537,MARSHALL COUNTY,MEXICHEM SPECIALTY RESINS INC,33653 Walker Road,Avon Lake,OH,44012,100,325211
1002654,110001887628,2020,GOODYEAR TIRE AND RUBBER COMPANY DANVILLE,1901 GOODYEAR BLVD,DANVILLE,VA,24541,DANVILLE CITY,THE GOODYEAR TIRE & RUBBER CO,200 Innovation Way,Akron,OH,44316,100,326211
1002655,110028023635,2020,PRINCE GEORGES COUNTY BROWN STATION ROA,3500-C BROWN STATION ROAD,UPPER MARLBORO,MD,20774,PRINCE GEORGE'S COUNTY,PRINCE GEORGE'S COUNTY DEPARTMENT OF THE ENVIRONMENTAL RESOURCE RECOVERY DIV,3500 BROWN STATION ROAD,UPPER MARLBORO,MD,20774,100,562212
1002656,110035779495,2020,SIOUX FALLS REGIONAL SANITARY LANDFILL (SFRSL),26750 464TH AVE,Hartford,SD,57033,MINNEHAHA COUNTY,CITY OF SIOUX FALLS,224 West 9th Street,Sioux Falls,SD,57104,100,562212
1002657,110000464006,2020,PREMCOR REFINING GROUP INCORPORATED PORTARTHUR REFINERY,1801 SOUTH GULFWAY DRIVE,PORT ARTHUR,TX,77640,JEFFERSON COUNTY,VALERO ENERGY CORP,One Valero Way,San Antonio,TX,78249-1616,100,324110
1002659,110040917639,2020,"VICINITY ENERGY GRAND RAPIDS, LLC",156 WEST FULTON AVENUE,GRAND RAPIDS,MI,49503,KENT COUNTY,VICINITY ENERGY LLC,100 Franklin St. 2nd floor,Boston,MA,2110,100,221330
1002662,110031001421,2020,UNITED WISCONSIN GRAIN PRODUCERS LLC,W1231 TESSMANN DR,FRIESLAND,WI,53935,COLUMBIA COUNTY,UNITED WISCONSIN GRAIN PRODUCERS LLC,"W1231 Tessmann Drive, PO Box 247",Friesland,WI,53935,100,325193
1002664,110007386079,2020,SHOLEM GAS PLANT,,COUNTYLINE,OK,73425,STEPHENS COUNTY,DCP MIDSTREAM LP,"370 17th Street, Suite 2500",Denver,CO,80202,100,211130
1002665,110000445929,2020,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,NEOSHO COUNTY,CRH AMERICAS INC,900 ASHWOOD PARKWAY SUITE 600,ATLANTA,GA,30338,100,327310
1002667,110015065150,2020,OCEAN COUNTY LANDFILL,2498 STATE HWY 70,MANCHESTER,NJ,8759,OCEAN COUNTY,OCEAN COUNTY LANDFILL CORP,2498 State Route 70,Manchester,NJ,8759,100,562212
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,Linda J Swanson,5921 Rossmore Drive,Bethesda,MD,20814,0.0205,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,Carolyn Pereira Machado,"370 17th Street, Suite 2500",Denver,CO,80202,0.1843,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,Susan Jenks Breen,171 Martesia Way,Indian Harbour Beach,FL,32937-3572,0.0205,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,Chevron Corp,"P.O. Box 9043, Sect. 732",Concord,CA,94524-9043,1.2112,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,DCP MIDSTREAM LP,"370 17th Street, Suite 2500",Denver,CO,80202,98.44706,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,William L Keady Trust,"1660 Lincoln St., Suite 3100",Denver,CO,80264,0.06894,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,LLA CO,"370 17th Street, Suite 2500",Denver,CO,80202,0.0131,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,John D Pieper,PO Box 52574,Midland,TX,79710,0.001723,211130
1002668,110043816261,2020,PEGASUS GAS PLANT,,MIDKIFF,TX,79755,MIDLAND COUNTY,Tyner NonOp,PO Box 8809,Midland,TX,79708,0.032737,211130
1002674,110070081837,2020,PROCTER & GAMBLE PAPER PRODUCTS CO,14484 STATE HIGHWAY 177,JACKSON,MO,63755,CAPE GIRARDEAU COUNTY,THE PROCTER & GAMBLE CO,2 P&G Plaza,Cincinnati,OH,45202,100,322121
1002675,110043813576,2020,MP 252 A/B,,Offshore,AL,0,,W&T OFFSHORE INC,"Nine Greenway Plaza, Suite 300",Houston,TX,77046,100,211120
1002676,110000915859,2020,Hawkins Gas Plant,,HAWKINS,TX,75765,WOOD COUNTY,EXXON MOBIL CORP,32.6105/-95.1957,Hawkins,TX,75765,100,211130
1002677,110001916437,2020,Enwave Seattle,1319 WESTERN AVE,SEATTLE,WA,98101,KING,BIF II DISTRICT ENERGY HOLDINGS III DELAWARE LLC,1325 4th Avenue,Seattle,WA,98101,100,221330
1002678,110041014568,2020,SACROC CO2 TREATMENT,3775 County Road 226,SNYDER,TX,79549,SCURRY COUNTY,KINDER MORGAN INC,500 West Illinois Avenue #500,Midland,TX,79701,100,211120
1002679,110043801794,2020,MC 807 A,,Offshore,LA,0,,SHELL PETROLEUM INC,910 Louisiana St,Houston,TX,77002,100,211120
1002680,110000913138,2020,SNYDER GAS PLANT,718 NORTH FM 1611,SNYDER,TX,79549,SCURRY COUNTY,KINDER MORGAN INC,500 West Illinois Avenue #500,Midland,TX,79701,100,211120
1002682,110001916400,2020,University of Washington Seattle Campus,,Seattle,WA,98195,KING COUNTY,THE UNIVERSITY OF WASHINGTON BOARD OF REGENTS,1704 NE Grant Lane,Seattle,WA,98195,100,611310
1002683,110009326336,2020,SOUTH SIDE LANDFILL INC,2561 KENTUCKY AVENUE,INDIANAPOLIS,IN,46221,MARION COUNTY,600 LAND INC,5300 Miller Rd,Kalamazoo,MI,49048,100,562212
1002684,110001847770,2020,ORCHARD HILL SANITARY LANDFILL,3290 HENNESEY ROAD,WATERVLIET,MI,49098,BERRIEN COUNTY,LANDFILL MANAGEMENT CO,3290 Hennessey Rd,Watervliet,MI,49098,100,562212
1002685,110043804087,2020,AC 857 A,,Offshore,TX,0,,SHELL PETROLEUM INC,910 Louisiana St,Houston,TX,77002,100,211120
1002686,110043804773,2020,Bravo Dome,770 Rosebud Hwy,Amistad,NM,88410,UNION COUNTY,HESS CORP,1185 Avenue of the Americas 40th floor,New York,NY,10036,10,211120
1002686,110043804773,2020,Bravo Dome,770 Rosebud Hwy,Amistad,NM,88410,UNION COUNTY,KINDER MORGAN INC,"500 Dallas St., Suite 1000",Houston,TX,77002,11,211120
1002686,110043804773,2020,Bravo Dome,770 Rosebud Hwy,Amistad,NM,88410,UNION COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,77,211120
1002686,110043804773,2020,Bravo Dome,770 Rosebud Hwy,Amistad,NM,88410,UNION COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving ,TX,75039-2298,2,211120
1002687,110043808591,2020,Duke Energy Ohio Gas Operation,139 East Fourth St.,Cincinnati,OH,45201,HAMILTON COUNTY,DUKE ENERGY CORP,526 S. Church St.,Charlotte,NC,28201,100,221210
1002688,110043816172,2020,OXY USA - SHEEP MTN CO2 FACILITY,1386 CR 562,GARDNER,CO,81040,HUERFANO COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite110",Houston,TX,77046,50,211120
1002688,110043816172,2020,OXY USA - SHEEP MTN CO2 FACILITY,1386 CR 562,GARDNER,CO,81040,HUERFANO COUNTY,EXXON MOBIL CORP,5959 Colinas Blvd,Irving,TX,75039,50,211120
1002690,110028258472,2020,Valero Hartley Plant,3260 VAN BUREN AVE,HARTLEY,IA,51346,O'BRIEN COUNTY,VALERO ENERGY CORP,One Valero Way,San Antonio,TX,78249,100,325193
1002691,110002376875,2020,SOUTH CENTRAL IOWA SOLID WASTE AGENCY SCISWA,1736 HIGHWAY T17,TRACY,IA,50256,MARION COUNTY,SOUTH CENTRAL IOWA SOLID WASTE AGENCY,1736 Highway T17,Tracy,IA,50256,100,562212
1002694,110000845925,2020,U. S. Silica Company Ottawa Plant,701 Boyce Memorial Drive,Ottawa,IL,61350,LASALLE COUNTY,US SILICA CO,"8490 Progress Drive, Suite 300",Frederick ,MD,21701,100,212322
1002695,110005926338,2020,HUDSON TECHNOLOGIES CO,3402 N MATTIS AVE,CHAMPAIGN,IL,61821,CHAMPAIGN COUNTY,HUDSON TECHNOLOGIES INC,"One Blue Hill Plaza, 14th Floor",Pearl river,NY,10965,100,325120
1002696,110007232173,2020,TYSON FOODS-RIVER VALLEY,7755 N STATE HWY 393,SCRANTON,AR,72863,LOGAN COUNTY,TYSON FOODS INC,2200 Don Tyson Parkway,Springdale,AR,72762,100,311613
1002698,110006020304,2020,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,8013 HWY 3251,GEISMAR,LA,70734,ASCENSION PARISH,AIR PRODUCTS & CHEMICALS INC,7201 Hamilton Blvd,Allentown,PA,18195,100,325120
1002699,110013948078,2020,FORT HALL MINE LANDFILL,1500 N FORT HALL MINE RD,POCATELLO,ID,83204,BANNOCK COUNTY,BANNOCK COUNTY IDAHO,1500 N FORT HALL MINE RD,POCATELLO,ID,83204,100,562212
1002700,110030747672,2020,CITY OF SNYDER LANDFILL,3621 S FM 1673,SNYDER,TX,79549,SCURRY COUNTY,CITY OF SNYDER,3621 south FM 1673,Snyder,TX,79550,100,562212
1002701,110043814708,2020,"LG&E and KU Energy, LLC",220 West Main,Louisville,KY,40202,JEFFERSON COUNTY,PPL CORP,220 West Main Street,Louisville,KY,40202,100,486210
1002702,110001982560,2020,CUMBERLAND COUNTY IMPROVEMENT AUTHORITY SWC,169 JESSE BRG RD,MILLVILLE,NJ,8332,CUMBERLAND COUNTY,CUMBERLAND COUNTY IMPROVEMENT AUTHORITY,745 Lebanon Road,Millville,NJ,8332,100,562212
1002703,110037424533,2020,"Green Plains Wood River, LLC.",7878 S 140TH RD,WOOD RIVER,NE,68883,HALL COUNTY,GREEN PLAINS INC,1811 Aksarben Drive,Omaha,NE,68106,100,325193
1002704,110070081838,2020,Town of Trion Gas Department,1220 Pine Street,Trion,GA,30753,CHATTOOGA COUNTY,TOWN OF TRION,128 Park Avenue,Trion,GA,30753-0850,100,221210
1002705,110022938204,2020,City of Pampa Landfill,,Pampa,TX,79065,GRAY COUNTY,CITY OF PAMPA,200 West Foster,Pampa,TX,79065,100,562212
1002706,110002128402,2020,Gold Bond - MED Plant,1218 SOUTHWEST MILL ROAD,MEDICINE LODGE,KS,67104,BARBER COUNTY,National Gypsum CO,2001 Rexford Road,Charlotte,NC,28211,100,327420
1002708,110012414985,2020,CLEARWATER PAPER CORP-CYPRESS BEND MILL,5082 HIGHWAY 4-NORTH,ARKANSAS CITY,AR,71630,DESHA COUNTY,CLEARWATER PAPER CORP,601 W. RIVERSIDE AVE,SPOKANE,WA,99201,100,322130
1002709,110000374443,2020,CHEMOURS MEMPHIS PLANT,2571 FITE ROAD,MEMPHIS,TN,38127,SHELBY COUNTY,THE CHEMOURS CO,1007 N Market Street,Wilmington,DE,19898,100,325180
1002710,110020673476,2020,PERDUE FARMS INCORPORATED - ACCOMACK,22520 LANKFORD HIGHWAY,ACCOMAC,VA,23301,ACCOMACK COUNTY,PERDUE FARMS INC,31149 Old Ocean City Road,Salisbury,MD,21804,100,311615
1002711,110055507795,2020,TRANSCO STATION 515,182 BUCK BLVD (HIGHWAY 115),BEAR CREEK,PA,18602,LUZERNE COUNTY,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,100,486210
1002712,110000771807,2020,DUPONT EXPERIMENTAL STATION,200 Powder Mill Rd,WILMINGTON,DE,19803,NEW CASTLE COUNTY,DUPONT DE NEMOURS INC,974 Centre Road,Wilmington,DE,19805,100,541715
1002713,110001888841,2020,PERDUE AGRIBUSINESS LLC,501 Barnes Road,Chesapeake,VA,23324,CHESAPEAKE CITY,PERDUE FARMS INC,31149 Old Ocean City Road,Salisbury,MD,21804,100,311224
1002715,110043815477,2020,PERDUE AGRIBUSINESS LLC,6906 Zion Church Road,Salisbury,MD,21802,WICOMICO COUNTY,PERDUE FARMS INC,31149 Old Ocean City Road,Salisbury,MD,21804,100,311224
1002716,110000880903,2020,WESTERN BERKS COMM LDFL & RECYCLING CTR/ BIRDSBORO,455 POPLAR NECK ROAD,BIRDSBORO,PA,19508,BERKS COUNTY,WASTE MANAGEMENT INC,"1001 FANNIN, SUITE 4000",HOUSTON,TX,77002,100,562212
1002717,110001522530,2020,Gold Bond - POR Plant,9 MICHAEL J SUCCI DR,PORTSMOUTH,NH,3801,ROCKINGHAM COUNTY,National Gypsum CO,2001 Rexford Road,Charlotte,NC,28211,100,327420
1002720,110000614434,2020,GRANGER Grand River Avenue Landfill,8550 W GRAND RIVER AVE,GRAND LEDGE,MI,48837,CLINTON COUNTY,GRANGER ASSOCIATES INC,16980 Wood Road,Lansing,MI,48906,100,562212
1002722,110021280406,2020,O-N MINERALS (LUTTRELL) CO.,486 CLINCH VALLEY ROAD,LUTTRELL,TN,37779,UNION COUNTY,CARMEUSE LIME INC,11 Stanwix Street,Pittsburgh ,PA,15222,100,327410
1002723,110043787499,2020,GEORGIA-PACIFIC CHEMICALS LLC,,CROSSETT,AR,71635,ASHLEY COUNTY,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220-3203,100,325211
1002724,110000421552,2020,Graymont Western Lime GREEN BAY,101 JAMES ST,GREEN BAY,WI,54303,BROWN COUNTY,GRAYMONT INC,1220 Alexander Avenue,Tacoma,WA,98421,100,327410
1002725,110024825509,2020,Port Inland Plant,181 W County Road 432,Gulliver,MI,49840,SCHOOLCRAFT COUNTY,GRAYMONT INC,1220 Alexander Avenue,Tacoma,WA,98421,100,327410
1002726,110002646682,2020,UNIVERSITY OF CALIFORNIA DAVIS,1 SHIELDS AVENUE,DAVIS,CA,95616,YOLO COUNTY,UC REGENTS,1111 Franklin St.,Oakland,CA,94607,100,611310
1002727,110033135328,2020,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,4663 W AIRLINE HWY ,GARYVILLE,LA,70051,ST. JOHN THE BAPTIST PARISH,AIR PRODUCTS & CHEMICALS INC,7201 Hamilton Blvd.,Allentown,PA,18195-1501,100,325120
1002728,110028037363,2020,BADGER CREEK LIMITED,34759 LENCIONI AVE,BAKERSFIELD,CA,93308,KERN COUNTY,BADGER CREEK LTD,535 Fano Rd.,Bakersfield,CA,93308,100,221112
1002729,110007387461,2020,Ponca City Landfill,2501 West Riverview,Ponca City,OK,74601,KAY COUNTY,CITY OF PONCA CITY,516 E. Grand Avenue,Ponca City,OK,74601,100,562212
1002730,110031252962,2020,Rhea County Landfill,207 Sanitary Drive,Dayton,TN,37321,RHEA COUNTY,RHEA COUNTY TN,375 Church Street,Dayton,TN,37321,100,562212
1002731,110061855381,2020,ADA COGENERATION,7575 FULTON STREET EAST,ADA,MI,49355,KENT COUNTY,TA Ada Holdings LLC,913 Big Hanaford Road,Centralia,WA,98531,100,221112
1002732,110006625447,2020,CRITTENDEN COUNTY LANDFILL,1299 KUHN ROAD,WEST MEMPHIS,AR,72301,CRITTENDEN COUNTY,CRITTENDEN COUNTY AR,100 Court Street,Marion,AR,72364,100,562212
1002733,110020517412,2020,"Brunswick Cellulose, Inc.",1400 W Ninth Street,Brunswick,GA,31520,GLYNN COUNTY,KOCH INDUSTRIES INC,4111 E. 37th St. N,Wichita,KS,67220,100,322110
1002735,110043815609,2020,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,29 Vacuum Complex Lane,Lovington,NM,88260,LEA COUNTY,CONOCOPHILLIPS,600 North Dairy Ashford,Houston,TX,77079,46,211120
1002735,110043815609,2020,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,29 Vacuum Complex Lane,Lovington,NM,88260,LEA COUNTY,EXXON MOBIL CORP,810 Houston St.,Fort Worth,TX,76102,38,211120
1002735,110043815609,2020,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,29 Vacuum Complex Lane,Lovington,NM,88260,LEA COUNTY,MARATHON OIL CORP,5555 San Felipe Street,Houston,TX,77056,5,211120
1002735,110043815609,2020,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,29 Vacuum Complex Lane,Lovington,NM,88260,LEA COUNTY,APACHE CORP,"2000 Post Oak Boulevard, Suite 100",Houston,TX,77056,11,211120
1002736,110000597346,2020,Veolia Burnside Plant,3460 HWY. 44,DARROW,LA,70725,ASCENSION PARISH,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP,4760 WORLD HOUSTON PARKWAY,HOUSTON,TX,77032,100,325180
1002737,110004027320,2020,PERDUE FARMS INC,3539 GOVERNORS RD,LEWISTON,NC,27849,BERTIE COUNTY,PERDUE FARMS INC,31149 Old Ocean City Road,Salisbury,MD,21804,100,311615
